"","tid","school_year","school_code","job_code","degree","t_is_teacher","experience","hire_date","termination_date"
"11075",1969,2008,22,"Teacher","Bachelor's Degree",1,8,"8/10/2004",""
"11076",1969,2009,22,"Teacher","Bachelor's Degree",1,9,"8/10/2004",""
"11077",1969,2010,22,"Teacher","Bachelor's Degree",1,10,"8/10/2004",""
"11078",1969,2011,44,"Teacher","Bachelor's Degree",1,11,"8/10/2004",""
"11079",1969,2012,44,"Teacher","Bachelor's Degree",1,12,"8/10/2004",""
"11080",1970,2004,413,"Teacher","Bachelor's Degree",1,15,"9/10/1989",""
"11081",1970,2005,413,"Teacher","Bachelor's Degree",1,16,"9/10/1989",""
"11082",1970,2006,413,"Teacher","Bachelor's Degree",1,17,"9/10/1989",""
"11083",1970,2007,413,"Teacher","Bachelor's Degree",1,18,"9/10/1989",""
"11084",1970,2008,413,"Teacher","Bachelor's Degree",1,19,"9/10/1989",""
"11085",1970,2009,413,"Teacher","Bachelor's Degree",1,20,"9/10/1989",""
"11086",1970,2010,9,"Substitute","Bachelor's Degree",0,NA,NA,NA
"11087",1970,2011,9,"Substitute","Bachelor's Degree",0,NA,NA,NA
"11088",1970,2012,9,"Substitute","Bachelor's Degree",0,NA,NA,NA
"11089",1971,2010,590,"Substitute","Bachelor's Degree",0,NA,NA,NA
"11090",1971,2011,550,"Teacher","Bachelor's Degree",1,11,"8/26/2009",""
"11091",1971,2012,520,"Teacher","Bachelor's Degree",1,12,"8/26/2009",""
"11092",1972,2004,800,"Temp",NA,0,NA,NA,NA
"11093",1972,2005,800,"Temp",NA,0,NA,NA,NA
"11094",1972,2006,264,"Teacher",NA,1,NA,"8/12/2003",""
"11095",1972,2007,264,"Teacher","Bachelor's Degree",1,2,"8/12/2003",""
"11096",1973,2004,307,"Teacher","Bachelor's Degree",1,2,"10/2/2003",""
"11097",1973,2005,307,"Teacher","Bachelor's Degree",1,3,"10/2/2003",""
"11098",1973,2006,307,"Teacher","Bachelor's Degree",1,3,"10/2/2003",""
"11099",1973,2007,307,"Teacher","Master's Degree",1,4,"10/2/2003",""
"11100",1973,2008,307,"Teacher","Master's Degree",1,5,"10/2/2003",""
"11101",1973,2009,307,"Teacher","Master's Degree",1,6,"10/2/2003",""
"11102",1974,2004,460,"Teacher","Master's Degree",1,19,"7/27/1994",""
"11103",1974,2005,460,"Teacher","Master's Degree",1,20,"7/27/1994",""
"11104",1974,2006,460,"Teacher","Master's Degree",1,20,"7/27/1994",""
"11105",1974,2007,460,"Teacher","Master's Degree",1,21,"7/27/1994",""
"11106",1974,2008,460,"Teacher","Master's Degree",1,22,"7/27/1994",""
"11107",1974,2009,460,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"11108",1974,2010,460,"Teacher","Master's Degree",1,24,"7/27/1994",""
"11109",1974,2011,460,"Teacher","Master's Degree",1,25,"7/27/1994",""
"11110",1974,2012,460,"Teacher","Master's Degree",1,26,"7/27/1994",""
"11111",1975,2004,203,"Teacher","Bachelor's Degree",1,8,"2/6/1998",""
"11112",1975,2005,203,"Teacher","Bachelor's Degree",1,9,"2/6/1998",""
"11113",1975,2006,203,"Teacher","Bachelor's Degree",1,9,"2/6/1998",""
"11114",1975,2007,203,"Teacher","Bachelor's Degree",1,10,"2/6/1998",""
"11115",1975,2008,203,"Teacher","Bachelor's Degree",1,11,"2/6/1998",""
"11116",1975,2009,203,"Teacher","Bachelor's Degree",1,12,"2/6/1998",""
"11117",1975,2010,203,"Teacher","Bachelor's Degree",1,13,"2/6/1998",""
"11118",1975,2011,203,"Teacher","Bachelor's Degree",1,14,"2/6/1998",""
"11119",1975,2012,203,"Teacher","Bachelor's Degree",1,15,"2/6/1998",""
"11120",1976,2010,550,"Teacher","Master's Degree",1,1,"9/4/2009","8/4/2010"
"11121",1977,2004,237,"Teacher",NA,1,NA,"8/15/1997",""
"11122",1977,2005,237,"Teacher",NA,1,NA,"8/15/1997",""
"11123",1977,2006,237,"Teacher","Master's Degree",1,20,"8/15/1997",""
"11124",1977,2007,237,"Teacher","Master's Degree",1,21,"8/15/1997",""
"11125",1977,2008,237,"Teacher","Master's Degree",1,22,"8/15/1997",""
"11126",1977,2009,237,"Teacher","Master's Degree",1,23,"8/15/1997",""
"11127",1977,2010,237,"Teacher","Master's Degree",1,23,"8/15/1997",""
"11128",1977,2011,237,"Teacher","Master's Degree",1,24,"8/15/1997",""
"11129",1977,2012,237,"Teacher","Master's Degree",1,25,"8/15/1997",""
"11130",1978,2004,9,"Substitute",NA,0,NA,NA,NA
"11131",1978,2005,9,"Special Education Assistant",NA,0,NA,NA,NA
"11132",1978,2006,560,"Teacher","Bachelor's Degree",1,3,"8/29/2003",""
"11133",1978,2007,560,"Teacher","Bachelor's Degree",1,4,"8/29/2003",""
"11134",1978,2008,560,"Teacher","Bachelor's Degree",1,5,"8/29/2003",""
"11135",1978,2009,560,"Teacher","Bachelor's Degree",1,6,"8/29/2003",""
"11136",1978,2010,560,"Teacher","Bachelor's Degree",1,6,"8/29/2003",""
"11137",1978,2011,560,"Teacher","Bachelor's Degree",1,7,"8/29/2003",""
"11138",1978,2012,560,"Teacher","Bachelor's Degree",1,8,"8/29/2003",""
"11139",1979,2004,435,"Teacher","Master's Degree",1,8,"8/7/2002",""
"11140",1979,2005,435,"Teacher","Master's Degree",1,9,"8/7/2002",""
"11141",1979,2006,435,"Teacher","Master's Degree",1,10,"8/7/2002",""
"11142",1979,2007,435,"Teacher","Master's Degree",1,11,"8/7/2002",""
"11143",1979,2008,435,"Teacher","Master's Degree",1,12,"8/7/2002",""
"11144",1979,2009,520,"Teacher","Master's Degree",1,13,"8/7/2002",""
"11145",1979,2010,520,"Teacher","Master's Degree",1,14,"8/7/2002",""
"11146",1979,2011,520,"Teacher","Master's Degree",1,15,"8/7/2002",""
"11147",1979,2012,592,"Teacher","Master's Degree",1,16,"8/7/2002",""
"11148",1980,2008,570,"Teacher","Bachelor's Degree",1,3,"9/2/2007",""
"11149",1980,2009,570,"Teacher","Bachelor's Degree",1,4,"9/2/2007",""
"11150",1980,2010,570,"Teacher","Bachelor's Degree",1,5,"9/2/2007",""
"11151",1980,2011,570,"Teacher","Bachelor's Degree",1,6,"9/2/2007",""
"11152",1980,2012,570,"Teacher","Master's Degree",1,7,"9/2/2007",""
"11153",1981,2010,540,"Teacher","Master's Degree",1,11,"9/5/2009",""
"11154",1981,2011,576,"Teacher","Master's Degree",1,12,"9/5/2009",""
"11155",1981,2012,576,"Teacher","Master's Degree",1,13,"9/5/2009",""
"11156",1982,2004,264,"Teacher","Bachelor's Degree",1,2,"10/10/2003",""
"11157",1982,2005,264,"Teacher","Bachelor's Degree",1,3,"10/10/2003",""
"11158",1982,2006,264,"Teacher","Bachelor's Degree",1,3,"10/10/2003",""
"11159",1982,2007,264,"Teacher","Bachelor's Degree",1,4,"10/10/2003",""
"11160",1982,2008,264,"Teacher","Bachelor's Degree",1,5,"10/10/2003",""
"11161",1982,2009,264,"Teacher","Bachelor's Degree",1,6,"10/10/2003",""
"11162",1982,2010,264,"Teacher","Bachelor's Degree",1,7,"10/10/2003",""
"11163",1982,2011,264,"Teacher","Bachelor's Degree",1,8,"10/10/2003",""
"11164",1982,2012,264,"Teacher","Bachelor's Degree",1,9,"10/10/2003",""
"11165",1983,2004,234,"Teacher","Bachelor's Degree",1,29,"8/18/1976",""
"11166",1983,2005,234,"Teacher","Bachelor's Degree",1,30,"8/18/1976",""
"11167",1983,2006,234,"Teacher","Bachelor's Degree",1,30,"8/18/1976",""
"11168",1983,2007,234,"Teacher","Bachelor's Degree",1,31,"8/18/1976",""
"11169",1983,2008,234,"Teacher","Bachelor's Degree",1,32,"8/18/1976",""
"11170",1983,2009,234,"Teacher","Bachelor's Degree",1,33,"8/18/1976",""
"11171",1983,2010,234,"Teacher","Bachelor's Degree",1,34,"8/18/1976",""
"11172",1983,2011,234,"Teacher","Bachelor's Degree",1,35,"8/18/1976",""
"11173",1983,2012,234,"Teacher","Bachelor's Degree",1,36,"8/18/1976",""
"11174",1984,2004,407,"Teacher","Master's Degree",1,22,"12/1/1991","8/20/2011"
"11175",1984,2005,407,"Teacher","Master's Degree",1,23,"12/1/1991","8/20/2011"
"11176",1984,2006,407,"Teacher","Master's Degree",1,23,"12/1/1991","8/20/2011"
"11177",1984,2007,515,"Teacher","Master's Degree",1,24,"12/1/1991","8/20/2011"
"11178",1984,2008,515,"Teacher","Master's Degree",1,25,"12/1/1991","8/20/2011"
"11179",1984,2009,515,"Teacher","Master's Degree",1,26,"12/1/1991","8/20/2011"
"11180",1984,2010,515,"Teacher","Master's Degree",1,27,"12/1/1991","8/20/2011"
"11181",1984,2011,93,"Teacher","Master's Degree",1,28,"12/1/1991","8/20/2011"
"11182",1985,2004,560,"Teacher","Master's Degree",1,33,"8/18/1982",""
"11183",1985,2005,560,"Teacher","Master's Degree",1,34,"8/18/1982",""
"11184",1985,2006,560,"Teacher","Master's Degree",1,34,"8/18/1982",""
"11185",1985,2007,560,"Teacher","Master's Degree",1,35,"8/18/1982",""
"11186",1985,2008,560,"Teacher","Master's Degree",1,36,"8/18/1982",""
"11187",1985,2009,560,"Teacher","Master's Degree",1,37,"8/18/1982",""
"11188",1985,2010,560,"Teacher","Master's Degree",1,38,"8/18/1982",""
"11189",1985,2011,560,"Teacher","Master's Degree",1,39,"8/18/1982",""
"11190",1985,2012,560,"Teacher","Master's Degree",1,40,"8/18/1982",""
"11191",1986,2004,550,"Teacher","Bachelor's Degree",1,7,"8/19/1998",""
"11192",1986,2005,550,"Teacher","Bachelor's Degree",1,8,"8/19/1998",""
"11193",1986,2006,550,"Teacher","Bachelor's Degree",1,8,"8/19/1998",""
"11194",1986,2007,550,"Teacher","Bachelor's Degree",1,9,"8/19/1998",""
"11195",1986,2008,550,"Teacher","Bachelor's Degree",1,10,"8/19/1998",""
"11196",1986,2009,550,"Teacher","Bachelor's Degree",1,11,"8/19/1998",""
"11197",1986,2010,550,"Teacher","Bachelor's Degree",1,12,"8/19/1998",""
"11198",1986,2011,550,"Teacher","Bachelor's Degree",1,13,"8/19/1998",""
"11199",1986,2012,550,"Teacher","Bachelor's Degree",1,14,"8/19/1998",""
"11200",1987,2007,215,"Principal / Assistant Principal",NA,0,NA,NA,NA
"11201",1987,2008,215,"Principal / Assistant Principal",NA,0,NA,NA,NA
"11202",1987,2009,215,"Principal / Assistant Principal",NA,0,NA,NA,NA
"11203",1988,2006,580,"Teacher","Master's Degree",1,6,"8/22/2005","6/14/2007"
"11204",1988,2007,580,"Teacher","Master's Degree",1,7,"8/22/2005","6/14/2007"
"11205",1989,2004,261,"Teacher","Master's Degree",1,21,"8/10/1984","1/21/2011"
"11206",1989,2005,261,"Teacher","Master's Degree",1,22,"8/10/1984","1/21/2011"
"11207",1989,2006,261,"Teacher","Master's Degree",1,23,"8/10/1984","1/21/2011"
"11208",1989,2007,261,"Teacher","Master's Degree",1,24,"8/10/1984","1/21/2011"
"11209",1989,2008,261,"Teacher","Master's Degree",1,25,"8/10/1984","1/21/2011"
"11210",1989,2009,261,"Teacher","Master's Degree",1,26,"8/10/1984","1/21/2011"
"11211",1989,2010,261,"Teacher","Master's Degree",1,26,"8/10/1984","1/21/2011"
"11212",1989,2011,261,"Teacher","Master's Degree",1,27,"8/10/1984","1/21/2011"
"11213",1990,2004,435,"Teacher","Master's Degree",1,21,"4/8/1993","8/11/2006"
"11214",1990,2005,435,"Teacher","Master's Degree",1,22,"4/8/1993","8/11/2006"
"11215",1990,2006,435,"Teacher","Master's Degree",1,22,"4/8/1993","8/11/2006"
"11216",1991,2004,580,"Temp","Bachelor's Degree",0,NA,NA,NA
"11217",1991,2005,580,"Teacher","Bachelor's Degree",1,3,"8/8/2003","6/26/2011"
"11218",1991,2006,580,"Teacher","Bachelor's Degree",1,3,"8/8/2003","6/26/2011"
"11219",1991,2007,580,"Teacher","Master's Degree",1,4,"8/8/2003","6/26/2011"
"11220",1991,2008,580,"Teacher","Master's Degree",1,5,"8/8/2003","6/26/2011"
"11221",1991,2009,580,"Teacher","Master's Degree",1,6,"8/8/2003","6/26/2011"
"11222",1991,2010,580,"Teacher","Master's Degree",1,7,"8/8/2003","6/26/2011"
"11223",1991,2011,580,"Teacher","Master's Degree",1,7,"8/8/2003","6/26/2011"
"11224",1992,2004,540,"Teacher","Doctorate Degree",1,13,"8/12/1996",""
"11225",1992,2005,540,"Teacher","Doctorate Degree",1,14,"8/12/1996",""
"11226",1992,2006,540,"Teacher","Doctorate Degree",1,14,"8/12/1996",""
"11227",1992,2007,540,"Teacher","Doctorate Degree",1,15,"8/12/1996",""
"11228",1992,2008,540,"Teacher","Doctorate Degree",1,16,"8/12/1996",""
"11229",1992,2009,540,"Teacher","Doctorate Degree",1,17,"8/12/1996",""
"11230",1992,2010,540,"Teacher","Doctorate Degree",1,18,"8/12/1996",""
"11231",1992,2011,540,"Teacher","Doctorate Degree",1,19,"8/12/1996",""
"11232",1992,2012,540,"Teacher","Doctorate Degree",1,20,"8/12/1996",""
"11233",1993,2004,800,"Temp","Bachelor's Degree",0,NA,NA,NA
"11234",1993,2005,800,"Temp","Bachelor's Degree",0,NA,NA,NA
"11235",1993,2006,221,"Teacher","Bachelor's Degree",1,2,"8/20/2003","8/4/2008"
"11236",1993,2007,221,"Teacher","Bachelor's Degree",1,3,"8/20/2003","8/4/2008"
"11237",1993,2008,221,"Teacher","Bachelor's Degree",1,4,"8/20/2003","8/4/2008"
"11238",1994,2004,217,"Teacher","Master's Degree",1,17,"11/28/1989",""
"11239",1994,2005,217,"Teacher","Master's Degree",1,18,"11/28/1989",""
"11240",1994,2006,217,"Teacher","Master's Degree",1,18,"11/28/1989",""
"11241",1994,2007,217,"Teacher","Master's Degree",1,19,"11/28/1989",""
"11242",1994,2008,217,"Teacher","Master's Degree",1,20,"11/28/1989",""
"11243",1994,2009,217,"Teacher","Master's Degree",1,21,"11/28/1989",""
"11244",1994,2010,217,"Teacher","Master's Degree",1,22,"11/28/1989",""
"11245",1994,2011,217,"Teacher","Master's Degree",1,23,"11/28/1989",""
"11246",1994,2012,217,"Teacher","Master's Degree",1,24,"11/28/1989",""
"11247",1995,2004,800,"Principal / Assistant Principal",NA,0,NA,NA,NA
"11248",1995,2005,800,"Principal / Assistant Principal",NA,0,NA,NA,NA
"11249",1995,2007,204,"Teacher","Bachelor's Degree",1,7,"7/12/2006",""
"11250",1995,2008,231,"Teacher","Bachelor's Degree",1,8,"7/12/2006",""
"11251",1995,2009,231,"Teacher","Master's Degree",1,9,"7/12/2006",""
"11252",1995,2010,213,"Teacher","Master's Degree",1,10,"7/12/2006",""
"11253",1995,2011,213,"Teacher","Master's Degree",1,11,"7/12/2006",""
"11254",1995,2012,213,"Teacher","Master's Degree",1,12,"7/12/2006",""
"11255",1996,2005,525,"Teacher","Master's Degree",1,32,"8/5/2004","6/20/2009"
"11256",1996,2006,430,"Teacher","Master's Degree",1,32,"8/5/2004","6/20/2009"
"11257",1996,2007,430,"Teacher","Master's Degree",1,33,"8/5/2004","6/20/2009"
"11258",1996,2008,430,"Teacher","Master's Degree",1,34,"8/5/2004","6/20/2009"
"11259",1996,2009,430,"Teacher","Master's Degree",1,35,"8/5/2004","6/20/2009"
"11260",1997,2004,513,"Temp",NA,0,NA,NA,NA
"11261",1997,2005,513,"Temp",NA,0,NA,NA,NA
"11262",1997,2006,297,"Teacher","Bachelor's Degree",1,3,"8/11/2003","8/14/2007"
"11263",1997,2007,297,"Teacher","Bachelor's Degree",1,3,"8/11/2003","8/14/2007"
"11264",1998,2004,800,"Temp","Master's Degree",0,NA,NA,NA
"11265",1998,2005,800,"Temp","Master's Degree",0,NA,NA,NA
"11266",1998,2007,231,"Teacher","Master's Degree",1,13,"8/17/2003",""
"11267",1998,2008,560,"Teacher","Master's Degree",1,13,"8/17/2003",""
"11268",1998,2009,560,"Teacher","Master's Degree",1,13,"8/17/2003",""
"11269",1998,2010,560,"Teacher","Master's Degree",1,13,"8/17/2003",""
"11270",1998,2011,560,"Teacher","Master's Degree",1,13,"8/17/2003",""
"11271",1998,2012,560,"Teacher","Master's Degree",1,14,"8/17/2003",""
"11272",1999,2009,9,"Substitute",NA,0,NA,NA,NA
"11273",1999,2010,9,"Substitute",NA,0,NA,NA,NA
"11274",1999,2011,475,"Teacher","Master's Degree",1,1,"10/29/2008","8/7/2011"
"11275",2000,2010,576,"Teacher","Bachelor's Degree",1,1,"9/10/2009",""
"11276",2000,2011,576,"Teacher","Bachelor's Degree",1,2,"9/10/2009",""
"11277",2000,2012,576,"Teacher","Bachelor's Degree",1,3,"9/10/2009",""
"11278",2001,2004,413,"Teacher","Master's Degree",1,20,"8/20/1993",""
"11279",2001,2005,413,"Teacher","Master's Degree",1,21,"8/20/1993",""
"11280",2001,2006,413,"Teacher","Master's Degree",1,21,"8/20/1993",""
"11281",2001,2007,413,"Teacher","Master's Degree",1,22,"8/20/1993",""
"11282",2001,2008,413,"Teacher","Master's Degree",1,23,"8/20/1993",""
"11283",2001,2009,413,"Teacher","Master's Degree",1,24,"8/20/1993",""
"11284",2001,2010,413,"Teacher","Master's Degree",1,25,"8/20/1993",""
"11285",2001,2011,413,"Teacher","Master's Degree",1,26,"8/20/1993",""
"11286",2001,2012,413,"Teacher","Master's Degree",1,27,"8/20/1993",""
"11287",2002,2006,217,"Classroom Assistant",NA,0,NA,NA,NA
"11288",2002,2008,9,"Substitute",NA,0,NA,NA,NA
"11289",2002,2009,9,"Substitute",NA,0,NA,NA,NA
"11290",2002,2011,9,"Substitute",NA,0,NA,NA,NA
"11291",2002,2012,405,"Teacher","Master's Degree",1,NA,"9/6/2010",""
"11292",2003,2004,307,"Teacher","Master's Degree",1,5,"7/12/2003",""
"11293",2003,2005,307,"Teacher","Master's Degree",1,6,"7/12/2003",""
"11294",2003,2006,307,"Teacher","Master's Degree",1,6,"7/12/2003",""
"11295",2003,2007,307,"Teacher","Master's Degree",1,7,"7/12/2003",""
"11296",2003,2008,35,"Teacher","Master's Degree",1,8,"7/12/2003",""
"11297",2003,2009,35,"Teacher","Master's Degree",1,9,"7/12/2003",""
"11298",2003,2010,35,"Teacher","Master's Degree",1,10,"7/12/2003",""
"11299",2003,2011,93,"Teacher","Master's Degree",1,11,"7/12/2003",""
"11300",2003,2012,93,"Teacher","Master's Degree",1,12,"7/12/2003",""
"11301",2004,2007,9,"Substitute",NA,0,NA,NA,NA
"11302",2004,2008,415,"Teacher","Bachelor's Degree",1,1,"8/6/2006","8/3/2008"
"11303",2005,2007,234,"Classroom Assistant",NA,0,NA,NA,NA
"11304",2005,2008,234,"Classroom Assistant",NA,0,NA,NA,NA
"11305",2005,2009,234,"Teacher","Bachelor's Degree",1,6,"8/17/2006",""
"11306",2006,2004,520,"Teacher","Master's Degree",1,11,"8/13/2003","8/11/2010"
"11307",2006,2005,520,"Teacher","Master's Degree",1,12,"8/13/2003","8/11/2010"
"11308",2006,2006,520,"Teacher","Master's Degree",1,12,"8/13/2003","8/11/2010"
"11309",2006,2007,520,"Teacher","Master's Degree",1,13,"8/13/2003","8/11/2010"
"11310",2006,2008,520,"Teacher","Master's Degree",1,14,"8/13/2003","8/11/2010"
"11311",2006,2009,520,"Teacher","Master's Degree",1,15,"8/13/2003","8/11/2010"
"11312",2006,2010,520,"Teacher","Master's Degree",1,16,"8/13/2003","8/11/2010"
"11313",2008,2004,435,"Teacher","Bachelor's Degree",1,19,"8/7/1995","6/20/2009"
"11314",2008,2005,435,"Teacher","Bachelor's Degree",1,20,"8/7/1995","6/20/2009"
"11315",2008,2006,435,"Teacher","Bachelor's Degree",1,21,"8/7/1995","6/20/2009"
"11316",2008,2007,435,"Teacher","Bachelor's Degree",1,22,"8/7/1995","6/20/2009"
"11317",2008,2008,435,"Teacher","Bachelor's Degree",1,23,"8/7/1995","6/20/2009"
"11318",2008,2009,435,"Teacher","Bachelor's Degree",1,24,"8/7/1995","6/20/2009"
"11319",2009,2004,217,"Teacher","Master's Degree",1,11,"10/20/2003",""
"11320",2009,2005,217,"Teacher","Master's Degree",1,12,"10/20/2003",""
"11321",2009,2006,217,"Teacher","Master's Degree",1,12,"10/20/2003",""
"11322",2009,2007,217,"Teacher","Master's Degree",1,13,"10/20/2003",""
"11323",2009,2008,217,"Teacher","Master's Degree",1,14,"10/20/2003",""
"11324",2009,2009,418,"Teacher","Master's Degree",1,15,"10/20/2003",""
"11325",2009,2010,418,"Teacher","Master's Degree",1,16,"10/20/2003",""
"11326",2009,2011,418,"Teacher","Master's Degree",1,17,"10/20/2003",""
"11327",2009,2012,418,"Teacher","Master's Degree",1,18,"10/20/2003",""
"11328",2010,2004,231,"Teacher","Bachelor's Degree",1,10,"8/12/1995",""
"11329",2010,2005,231,"Teacher","Bachelor's Degree",1,11,"8/12/1995",""
"11330",2010,2006,231,"Teacher","Bachelor's Degree",1,11,"8/12/1995",""
"11331",2010,2007,231,"Teacher","Bachelor's Degree",1,12,"8/12/1995",""
"11332",2010,2008,231,"Teacher","Bachelor's Degree",1,13,"8/12/1995",""
"11333",2010,2009,231,"Teacher","Bachelor's Degree",1,14,"8/12/1995",""
"11334",2010,2010,231,"Teacher","Bachelor's Degree",1,15,"8/12/1995",""
"11335",2010,2011,255,"Teacher","Bachelor's Degree",1,16,"8/12/1995",""
"11336",2010,2012,255,"Teacher","Bachelor's Degree",1,17,"8/12/1995",""
"11337",2011,2007,9,"Substitute",NA,0,NA,NA,NA
"11338",2011,2008,514,"Teacher","Bachelor's Degree",1,2,"8/18/2006","6/24/2011"
"11339",2011,2009,514,"Teacher","Bachelor's Degree",1,3,"8/18/2006","6/24/2011"
"11340",2011,2010,514,"Teacher","Bachelor's Degree",1,4,"8/18/2006","6/24/2011"
"11341",2011,2011,514,"Teacher","Bachelor's Degree",1,5,"8/18/2006","6/24/2011"
"11342",2012,2004,203,"Teacher","Bachelor's Degree",1,16,"8/5/1990",""
"11343",2012,2005,203,"Teacher","Bachelor's Degree",1,17,"8/5/1990",""
"11344",2012,2006,203,"Teacher","Bachelor's Degree",1,17,"8/5/1990",""
"11345",2012,2007,203,"Teacher","Bachelor's Degree",1,18,"8/5/1990",""
"11346",2012,2008,203,"Teacher","Bachelor's Degree",1,19,"8/5/1990",""
"11347",2012,2009,203,"Teacher","Bachelor's Degree",1,20,"8/5/1990",""
"11348",2012,2010,203,"Teacher","Bachelor's Degree",1,21,"8/5/1990",""
"11349",2012,2011,203,"Teacher","Bachelor's Degree",1,22,"8/5/1990",""
"11350",2012,2012,203,"Teacher","Bachelor's Degree",1,23,"8/5/1990",""
"11351",2013,2004,264,"Teacher","Bachelor's Degree",1,3,"8/11/2002",""
"11352",2013,2005,264,"Teacher","Bachelor's Degree",1,4,"8/11/2002",""
"11353",2013,2006,264,"Teacher","Bachelor's Degree",1,4,"8/11/2002",""
"11354",2013,2007,264,"Teacher","Bachelor's Degree",1,5,"8/11/2002",""
"11355",2013,2008,264,"Teacher","Bachelor's Degree",1,6,"8/11/2002",""
"11356",2013,2011,295,"Principal / Assistant Principal","Bachelor's Degree",0,NA,NA,NA
"11357",2013,2012,317,"Principal / Assistant Principal","Bachelor's Degree",0,NA,NA,NA
"11358",2014,2008,514,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"11359",2014,2009,514,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"11360",2014,2010,514,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"11361",2014,2011,514,"Classroom Assistant","Master's Degree",0,NA,NA,NA
"11362",2014,2012,514,"Teacher","Master's Degree",1,NA,"8/11/2007",""
"11363",2015,2009,9,"Substitute",NA,0,NA,NA,NA
"11364",2015,2010,450,"Teacher","Bachelor's Degree",1,1,"9/2/2008",""
"11365",2015,2011,450,"Teacher","Bachelor's Degree",1,2,"9/2/2008",""
"11366",2015,2012,450,"Teacher","Bachelor's Degree",1,3,"9/2/2008",""
"11367",2016,2006,590,"Teacher","Doctorate Degree",1,31,"8/7/1986",""
"11368",2016,2007,590,"Teacher","Doctorate Degree",1,32,"8/7/1986",""
"11369",2016,2008,590,"School Staff","Doctorate Degree",0,NA,NA,NA
"11370",2016,2009,590,"School Staff","Doctorate Degree",0,NA,NA,NA
"11371",2016,2010,44,"School Staff","Doctorate Degree",0,NA,NA,NA
"11372",2016,2011,44,"School Staff","Doctorate Degree",0,NA,NA,NA
"11373",2016,2012,44,"School Staff","Doctorate Degree",0,NA,NA,NA
"11374",2017,2009,570,"Teacher","Master's Degree",1,21,"8/8/2008","7/6/2009"
"11375",2018,2004,317,"Teacher","Master's Degree",1,24,"8/3/2000","8/1/2010"
"11376",2018,2005,317,"Teacher","Master's Degree",1,25,"8/3/2000","8/1/2010"
"11377",2018,2006,317,"Teacher","Master's Degree",1,25,"8/3/2000","8/1/2010"
"11378",2018,2007,317,"Teacher","Master's Degree",1,26,"8/3/2000","8/1/2010"
"11379",2018,2008,317,"Teacher","Master's Degree",1,27,"8/3/2000","8/1/2010"
"11380",2018,2009,317,"Teacher","Master's Degree",1,NA,"8/3/2000","8/1/2010"
"11381",2018,2010,317,"Teacher","Master's Degree",1,NA,"8/3/2000","8/1/2010"
"11382",2019,2008,305,"Teacher","Master's Degree",1,10,"9/1/2007","8/11/2009"
"11383",2019,2009,305,"Teacher","Master's Degree",1,11,"9/1/2007","8/11/2009"
"11384",2020,2004,405,"Teacher","Bachelor's Degree",1,4,"8/15/2002",""
"11385",2020,2005,405,"Teacher","Bachelor's Degree",1,5,"8/15/2002",""
"11386",2020,2006,405,"Teacher","Bachelor's Degree",1,5,"8/15/2002",""
"11387",2020,2007,427,"Teacher","Bachelor's Degree",1,6,"8/15/2002",""
"11388",2020,2008,427,"Teacher","Bachelor's Degree",1,7,"8/15/2002",""
"11389",2020,2009,427,"Teacher","Bachelor's Degree",1,8,"8/15/2002",""
"11390",2020,2010,427,"Teacher","Bachelor's Degree",1,9,"8/15/2002",""
"11391",2020,2011,550,"Teacher","Bachelor's Degree",1,10,"8/15/2002",""
"11392",2020,2012,550,"Teacher","Bachelor's Degree",1,11,"8/15/2002",""
"11393",2021,2004,307,"Teacher","Bachelor's Degree",1,6,"8/7/1999",""
"11394",2021,2005,307,"Teacher","Bachelor's Degree",1,7,"8/7/1999",""
"11395",2021,2006,307,"Teacher","Bachelor's Degree",1,7,"8/7/1999",""
"11396",2021,2007,307,"Teacher","Bachelor's Degree",1,8,"8/7/1999",""
"11397",2021,2008,307,"Teacher","Bachelor's Degree",1,9,"8/7/1999",""
"11398",2021,2009,307,"Teacher","Bachelor's Degree",1,10,"8/7/1999",""
"11399",2021,2010,307,"Teacher","Bachelor's Degree",1,11,"8/7/1999",""
"11400",2021,2011,307,"Teacher","Bachelor's Degree",1,12,"8/7/1999",""
"11401",2021,2012,307,"Teacher","Bachelor's Degree",1,13,"8/7/1999",""
"11402",2022,2010,250,"Teacher","Bachelor's Degree",1,NA,"9/29/2004",""
"11403",2022,2011,250,"Teacher","Bachelor's Degree",1,NA,"9/29/2004",""
"11404",2022,2012,445,"Teacher","Master's Degree",1,NA,"9/29/2004",""
"11405",2023,2004,267,"Teacher","Bachelor's Degree",1,11,"2/6/2000",""
"11406",2023,2005,267,"Teacher","Bachelor's Degree",1,12,"2/6/2000",""
"11407",2023,2006,267,"Teacher","Bachelor's Degree",1,12,"2/6/2000",""
"11408",2023,2007,267,"Teacher","Bachelor's Degree",1,13,"2/6/2000",""
"11409",2023,2008,267,"Teacher","Bachelor's Degree",1,14,"2/6/2000",""
"11410",2023,2009,267,"Teacher","Bachelor's Degree",1,15,"2/6/2000",""
"11411",2023,2010,267,"Teacher","Bachelor's Degree",1,16,"2/6/2000",""
"11412",2023,2011,267,"Teacher","Bachelor's Degree",1,17,"2/6/2000",""
